OBJECTID,Oceans,Regions,SubRegions,Country,State,Beach Location,Marine Setting,Ocean Bottom Depth (m),Sediment Sample Depth (m),Sampling Method,Transect Number,Sampling Point on Beach,Volunteers Number,Collecting Time (min),Microplastics Measurement (density),Unit,Density Class Range,Concentration Class,Short Reference,Long Reference,DOI,Organization,Keywords,NCEI Accession Number,NCEI Accession Link,Symbology,Latitude,Longitude,Date,Mesh Size (mm),Standardized Nurdle Amount,Water Sample Depth (m),GlobalID,x,y
10164,Indian Ocean,Great Australian Bight,,,,,Ocean water,,,Neuston net,,,,,0.010705,pieces/m3,0.005-1,Medium,Reisser et al.2013,"Reisser, J., J. Shaw, C. Wilcox, B.D. Hardesty, M. Proietti, M. Thums, et al. 2013. Marine Plastic Pollution in Waters around Australia: Characteristics, Concentrations, and Pathways. PLoS ONE 8(11): e80466. ",https://doi.org/10.1371/journal.pone.0080466,University of Western Australia,RV Southern Surveyor/RV Solander,252260,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0252260,"Ocean Surface, Medium, 0.005-1 pieces/m3",-39.0391,142.4061,8/13/2011,0.335,,0,7fc7f725-c978-45f8-91f8-9d363f71659c,142.40607,-39.03912
11918,Indian Ocean,Great Australian Bight,,,,,Ocean water,,,Neuston net,,,,,0.020073,pieces/m3,0.005-1,Medium,Eriksen et al.2014,"Eriksen, M., L.C.M. Lebreton, H.S. Carson, M. Thiel, C.J. Moore, J.C. Borerro, F. Galgani, P.G. Ryan, J. Reisser. 2014. Plastic Pollution in the World’s Oceans: More than 5 Trillion Plastic Pieces Weighing over 250,000 Tons Afloat at Sea. PLoS ONE 9(12): e111913. doi:10.1371/journal.pone.0111913",https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,SV Mir; ORV Alguita; SV Sea Dragon; RV Stad Amsterdam,275968,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:275968,"Ocean Surface, Medium, 0.005-1 pieces/m3",-39.0374,142.4005,8/13/2011,0.33,,0,be80287a-5c92-4d31-8490-51255f800908,142.4005,-39.0374
10165,Indian Ocean,Great Australian Bight,,,,,Ocean water,,,Neuston net,,,,,0.008259,pieces/m3,0.005-1,Medium,Reisser et al.2013,"Reisser, J., J. Shaw, C. Wilcox, B.D. Hardesty, M. Proietti, M. Thums, et al. 2013. Marine Plastic Pollution in Waters around Australia: Characteristics, Concentrations, and Pathways. PLoS ONE 8(11): e80466. ",https://doi.org/10.1371/journal.pone.0080466,University of Western Australia,RV Southern Surveyor/RV Solander,252260,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0252260,"Ocean Surface, Medium, 0.005-1 pieces/m3",-39.0353,142.3935,8/13/2011,0.335,,0,c1b3138c-a152-41dc-b198-49ee19576d01,142.39347,-39.03532
11919,Indian Ocean,Great Australian Bight,,,,,Ocean water,,,Neuston net,,,,,0.015479,pieces/m3,0.005-1,Medium,Eriksen et al.2014,"Eriksen, M., L.C.M. Lebreton, H.S. Carson, M. Thiel, C.J. Moore, J.C. Borerro, F. Galgani, P.G. Ryan, J. Reisser. 2014. Plastic Pollution in the World’s Oceans: More than 5 Trillion Plastic Pieces Weighing over 250,000 Tons Afloat at Sea. PLoS ONE 9(12): e111913. doi:10.1371/journal.pone.0111913",https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,SV Mir; ORV Alguita; SV Sea Dragon; RV Stad Amsterdam,275968,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:275968,"Ocean Surface, Medium, 0.005-1 pieces/m3",-39.0338,142.3859,8/13/2011,0.33,,0,6c209ef3-edf0-4c72-b7a3-ab9b2134277b,142.3859,-39.0338
10084,Pacific Ocean,Bass Strait,,,,,Ocean water,,,Intake seawater pump,,,,,92,pieces/m3,>=10,Very High,Tanhua et al.2020,"Tanhua, T., S.B. Gutekunst, A. Biastoch. 2020. A near-synoptic survey of ocean microplastic concentration along an around-the world sailing race. PLoS ONE 15(12): e0243203",https://doi.org/10.1371/journal.pone.0243203,GEOMAR Helmholtz Centre for Ocean Research Kiel,Volvo Ocean Race/AkzoNobel/Turn the Tide on Plastic,170967,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0170967,"Ocean Surface, Very High, >=10 pieces/m3",-38.514,144.1639,12/24/2017,0.1,,0.5,300b25ad-1961-493b-91b5-ad8698f39887,144.1639,-38.514
9995,Pacific Ocean,Bass Strait,,,,,Ocean water,,,Grab sample,,,,,0,pieces/m3,0-0.0005,Very Low,Barrows et al.2018,"Barrows, A.P.W., S.E. Cathey, C.W. Petersen. 2018. Marine environment microfiber contamination: global patterns and the diversity of microparticle origins. Environ. Pollut. 237, 275?284",https://doi.org/10.1016/j.envpol.2018.02.062,Adventure Scientist,Adventure Scientist/Citizen Science,211009,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211009,"Ocean Surface, Very Low, 0-0.0005 pieces/m3",-38.6626,143.8651,8/14/2016,0.0005,,0.45,8dcce236-c1dc-41dd-a6f5-c40c8ea0ba56,143.8651,-38.6626
10338,Indian Ocean,,,,,,Ocean water,,,Neuston net,,,,,0,pieces/m3,0-0.0005,Very Low,Suaria et al.2020,"Suaria, G., V. Perold, J.R. Lee, F. Lebouard, S. Aliani, P.G. Ryan. 2020. Floating macro- and microplastics around the Southern Ocean: Results from the Antarctic Circumnavigation Expedition. Environment International, 136, 105494 ",https://doi.org/10.1016/j.envint.2020.105494,"Institute of Marine Sciences - National Research Council, Italy",Antarctic Circumnavigation Expedition,253447,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0253447,"Ocean Surface, Very Low, 0-0.0005 pieces/m3",-46.165,51.016,12/29/2016,0.2,,0,1bba238a-bc8b-445b-b5ef-82163fa8b269,51.016,-46.165
10080,Indian Ocean,,,,,,Ocean water,,,Intake seawater pump,,,,,25,pieces/m3,>=10,Very High,Tanhua et al.2020,"Tanhua, T., S.B. Gutekunst, A. Biastoch. 2020. A near-synoptic survey of ocean microplastic concentration along an around-the world sailing race. PLoS ONE 15(12): e0243203",https://doi.org/10.1371/journal.pone.0243203,GEOMAR Helmholtz Centre for Ocean Research Kiel,Volvo Ocean Race/AkzoNobel/Turn the Tide on Plastic,170967,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0170967,"Ocean Surface, Very High, >=10 pieces/m3",-44.8215,80.5655,12/17/2017,0.1,,0.5,2a2ffb95-0f86-44bd-af73-d46ef212badc,80.5655,-44.8215
10081,Indian Ocean,,,,,,Ocean water,,,Intake seawater pump,,,,,14,pieces/m3,>=10,Very High,Tanhua et al.2020,"Tanhua, T., S.B. Gutekunst, A. Biastoch. 2020. A near-synoptic survey of ocean microplastic concentration along an around-the world sailing race. PLoS ONE 15(12): e0243203",https://doi.org/10.1371/journal.pone.0243203,GEOMAR Helmholtz Centre for Ocean Research Kiel,Volvo Ocean Race/AkzoNobel/Turn the Tide on Plastic,170967,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0170967,"Ocean Surface, Very High, >=10 pieces/m3",-45.2863,94.1626,12/18/2017,0.1,,0.5,59bfebb8-a544-41bd-9637-272c25668b89,94.1626,-45.2863
10082,Indian Ocean,,,,,,Ocean water,,,Intake seawater pump,,,,,0,pieces/m3,0-0.0005,Very Low,Tanhua et al.2020,"Tanhua, T., S.B. Gutekunst, A. Biastoch. 2020. A near-synoptic survey of ocean microplastic concentration along an around-the world sailing race. PLoS ONE 15(12): e0243203",https://doi.org/10.1371/journal.pone.0243203,GEOMAR Helmholtz Centre for Ocean Research Kiel,Volvo Ocean Race/AkzoNobel/Turn the Tide on Plastic,170967,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0170967,"Ocean Surface, Very Low, 0-0.0005 pieces/m3",-46.0689,117.2944,12/21/2017,0.1,,0.5,b3e2f073-d8a8-47ea-840b-1dc9f651a0d4,117.2944,-46.0689
10079,Indian Ocean,,,,,,Ocean water,,,Intake seawater pump,,,,,21,pieces/m3,>=10,Very High,Tanhua et al.2020,"Tanhua, T., S.B. Gutekunst, A. Biastoch. 2020. A near-synoptic survey of ocean microplastic concentration along an around-the world sailing race. PLoS ONE 15(12): e0243203",https://doi.org/10.1371/journal.pone.0243203,GEOMAR Helmholtz Centre for Ocean Research Kiel,Volvo Ocean Race/AkzoNobel/Turn the Tide on Plastic,170967,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0170967,"Ocean Surface, Very High, >=10 pieces/m3",-43.9,64.4886,12/15/2017,0.1,,0.5,98404bdd-2bc3-4818-8ce3-5e8d75293c7c,64.4886,-43.9
